;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_AVRSetpointPu;Wind_Turbine_GEN_NetworkFrequencyPu;NetworkFrequencyPu
168;1.098e+00;1.048e+00;7.386e-01;-1.296e-02;7.051e-01;-1.237e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
169;1.108e+00;1.047e+00;7.386e-01;-1.307e-02;7.051e-01;-1.248e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
170;1.118e+00;1.047e+00;7.386e-01;-1.319e-02;7.052e-01;-1.259e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
171;1.128e+00;1.047e+00;7.386e-01;-1.330e-02;7.052e-01;-1.270e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
172;1.138e+00;1.047e+00;7.386e-01;-1.342e-02;7.052e-01;-1.281e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
173;1.148e+00;1.047e+00;7.386e-01;-1.353e-02;7.052e-01;-1.292e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
174;1.158e+00;1.047e+00;7.386e-01;-1.365e-02;7.053e-01;-1.303e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
175;1.168e+00;1.047e+00;7.386e-01;-1.376e-02;7.053e-01;-1.314e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
176;1.178e+00;1.047e+00;7.386e-01;-1.387e-02;7.053e-01;-1.325e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
177;1.188e+00;1.047e+00;7.386e-01;-1.398e-02;7.053e-01;-1.335e-02;1.049e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
178;1.198e+00;1.047e+00;7.386e-01;-1.410e-02;7.054e-01;-1.346e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
179;1.208e+00;1.047e+00;7.386e-01;-1.421e-02;7.054e-01;-1.357e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
180;1.218e+00;1.047e+00;7.386e-01;-1.432e-02;7.054e-01;-1.368e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
181;1.228e+00;1.047e+00;7.386e-01;-1.443e-02;7.054e-01;-1.378e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
182;1.238e+00;1.047e+00;7.386e-01;-1.454e-02;7.055e-01;-1.389e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
183;1.248e+00;1.047e+00;7.386e-01;-1.466e-02;7.055e-01;-1.400e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
184;1.258e+00;1.047e+00;7.386e-01;-1.477e-02;7.055e-01;-1.410e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
185;1.268e+00;1.047e+00;7.386e-01;-1.487e-02;7.055e-01;-1.421e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
186;1.278e+00;1.047e+00;7.386e-01;-1.498e-02;7.056e-01;-1.431e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
187;1.288e+00;1.047e+00;7.386e-01;-1.509e-02;7.056e-01;-1.442e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
188;1.298e+00;1.047e+00;7.386e-01;-1.520e-02;7.056e-01;-1.452e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
189;1.308e+00;1.047e+00;7.386e-01;-1.531e-02;7.056e-01;-1.463e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
190;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
191;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
192;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
193;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
194;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
195;1.316e+00;1.047e+00;7.386e-01;-1.539e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
196;1.316e+00;1.047e+00;7.386e-01;-1.540e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
197;1.316e+00;1.047e+00;7.386e-01;-1.540e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
198;1.316e+00;1.047e+00;7.386e-01;-1.540e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
199;1.316e+00;1.047e+00;7.386e-01;-1.540e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
200;1.316e+00;1.047e+00;7.386e-01;-1.540e-02;7.057e-01;-1.471e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
201;1.317e+00;1.047e+00;7.386e-01;-1.541e-02;7.057e-01;-1.472e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
202;1.318e+00;1.047e+00;7.386e-01;-1.542e-02;7.057e-01;-1.473e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
203;1.320e+00;1.047e+00;7.386e-01;-1.544e-02;7.057e-01;-1.475e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
204;1.324e+00;1.047e+00;7.386e-01;-1.548e-02;7.057e-01;-1.479e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
205;1.332e+00;1.047e+00;7.386e-01;-1.557e-02;7.057e-01;-1.488e-02;1.048e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
206;1.342e+00;1.047e+00;7.386e-01;-1.568e-02;7.057e-01;-1.498e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
207;1.352e+00;1.047e+00;7.386e-01;-1.579e-02;7.058e-01;-1.509e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
208;1.362e+00;1.047e+00;7.386e-01;-1.589e-02;7.058e-01;-1.519e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
209;1.372e+00;1.047e+00;7.386e-01;-1.600e-02;7.058e-01;-1.529e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
210;1.382e+00;1.046e+00;7.386e-01;-1.611e-02;7.058e-01;-1.539e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
211;1.392e+00;1.046e+00;7.386e-01;-1.621e-02;7.058e-01;-1.549e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
212;1.402e+00;1.046e+00;7.386e-01;-1.632e-02;7.059e-01;-1.560e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
213;1.412e+00;1.046e+00;7.386e-01;-1.642e-02;7.059e-01;-1.570e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
214;1.422e+00;1.046e+00;7.386e-01;-1.653e-02;7.059e-01;-1.580e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
215;1.432e+00;1.046e+00;7.386e-01;-1.663e-02;7.059e-01;-1.590e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
216;1.442e+00;1.046e+00;7.386e-01;-1.674e-02;7.060e-01;-1.600e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
217;1.452e+00;1.046e+00;7.386e-01;-1.684e-02;7.060e-01;-1.610e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
218;1.462e+00;1.046e+00;7.386e-01;-1.694e-02;7.060e-01;-1.620e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
219;1.472e+00;1.046e+00;7.386e-01;-1.705e-02;7.060e-01;-1.629e-02;1.047e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
220;1.482e+00;1.046e+00;7.386e-01;-1.715e-02;7.061e-01;-1.639e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
221;1.492e+00;1.046e+00;7.386e-01;-1.725e-02;7.061e-01;-1.649e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
222;1.502e+00;1.046e+00;7.386e-01;-1.736e-02;7.061e-01;-1.659e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
223;1.512e+00;1.046e+00;7.386e-01;-1.746e-02;7.061e-01;-1.669e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
224;1.522e+00;1.046e+00;7.386e-01;-1.756e-02;7.062e-01;-1.678e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
225;1.532e+00;1.046e+00;7.386e-01;-1.766e-02;7.062e-01;-1.688e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
226;1.542e+00;1.046e+00;7.386e-01;-1.776e-02;7.062e-01;-1.698e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
227;1.552e+00;1.046e+00;7.386e-01;-1.786e-02;7.062e-01;-1.707e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
228;1.562e+00;1.046e+00;7.386e-01;-1.796e-02;7.063e-01;-1.717e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
229;1.572e+00;1.046e+00;7.386e-01;-1.806e-02;7.063e-01;-1.727e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
230;1.582e+00;1.046e+00;7.386e-01;-1.816e-02;7.063e-01;-1.736e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
231;1.592e+00;1.046e+00;7.386e-01;-1.825e-02;7.063e-01;-1.746e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
232;1.602e+00;1.046e+00;7.386e-01;-1.835e-02;7.063e-01;-1.755e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
233;1.612e+00;1.046e+00;7.386e-01;-1.845e-02;7.064e-01;-1.764e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
234;1.622e+00;1.046e+00;7.386e-01;-1.855e-02;7.064e-01;-1.774e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
235;1.632e+00;1.046e+00;7.386e-01;-1.865e-02;7.064e-01;-1.783e-02;1.046e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
236;1.642e+00;1.046e+00;7.386e-01;-1.874e-02;7.064e-01;-1.792e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
237;1.652e+00;1.046e+00;7.386e-01;-1.884e-02;7.065e-01;-1.802e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
238;1.662e+00;1.046e+00;7.387e-01;-1.893e-02;7.065e-01;-1.811e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
239;1.672e+00;1.046e+00;7.387e-01;-1.903e-02;7.065e-01;-1.820e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
240;1.682e+00;1.045e+00;7.387e-01;-1.912e-02;7.065e-01;-1.829e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
241;1.692e+00;1.045e+00;7.387e-01;-1.922e-02;7.065e-01;-1.838e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
242;1.702e+00;1.045e+00;7.387e-01;-1.931e-02;7.066e-01;-1.847e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
243;1.712e+00;1.045e+00;7.387e-01;-1.941e-02;7.066e-01;-1.856e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
244;1.722e+00;1.045e+00;7.387e-01;-1.950e-02;7.066e-01;-1.865e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
245;1.732e+00;1.045e+00;7.387e-01;-1.959e-02;7.066e-01;-1.874e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
246;1.742e+00;1.045e+00;7.387e-01;-1.969e-02;7.066e-01;-1.883e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
247;1.752e+00;1.045e+00;7.387e-01;-1.978e-02;7.067e-01;-1.892e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
248;1.762e+00;1.045e+00;7.387e-01;-1.987e-02;7.067e-01;-1.901e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
249;1.772e+00;1.045e+00;7.387e-01;-1.996e-02;7.067e-01;-1.910e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
250;1.782e+00;1.045e+00;7.387e-01;-2.005e-02;7.067e-01;-1.919e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
251;1.792e+00;1.045e+00;7.387e-01;-2.014e-02;7.068e-01;-1.927e-02;1.045e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
252;1.802e+00;1.045e+00;7.387e-01;-2.023e-02;7.068e-01;-1.936e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
253;1.812e+00;1.045e+00;7.387e-01;-2.032e-02;7.068e-01;-1.944e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
254;1.822e+00;1.045e+00;7.387e-01;-2.041e-02;7.068e-01;-1.953e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
255;1.832e+00;1.045e+00;7.387e-01;-2.050e-02;7.068e-01;-1.962e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
256;1.842e+00;1.045e+00;7.387e-01;-2.059e-02;7.069e-01;-1.970e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
257;1.852e+00;1.045e+00;7.387e-01;-2.068e-02;7.069e-01;-1.979e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
258;1.862e+00;1.045e+00;7.387e-01;-2.077e-02;7.069e-01;-1.987e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
259;1.872e+00;1.045e+00;7.387e-01;-2.085e-02;7.069e-01;-1.996e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
260;1.882e+00;1.045e+00;7.387e-01;-2.094e-02;7.069e-01;-2.004e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
261;1.892e+00;1.045e+00;7.387e-01;-2.103e-02;7.070e-01;-2.012e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
262;1.902e+00;1.045e+00;7.387e-01;-2.111e-02;7.070e-01;-2.021e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
263;1.912e+00;1.045e+00;7.387e-01;-2.120e-02;7.070e-01;-2.029e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
264;1.922e+00;1.045e+00;7.387e-01;-2.128e-02;7.070e-01;-2.037e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
265;1.932e+00;1.045e+00;7.387e-01;-2.137e-02;7.070e-01;-2.046e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
266;1.942e+00;1.045e+00;7.387e-01;-2.145e-02;7.071e-01;-2.054e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
267;1.952e+00;1.045e+00;7.387e-01;-2.154e-02;7.071e-01;-2.062e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
268;1.962e+00;1.045e+00;7.387e-01;-2.162e-02;7.071e-01;-2.070e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
269;1.972e+00;1.045e+00;7.387e-01;-2.171e-02;7.071e-01;-2.078e-02;1.044e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
270;1.982e+00;1.045e+00;7.387e-01;-2.179e-02;7.071e-01;-2.086e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
271;1.992e+00;1.045e+00;7.387e-01;-2.187e-02;7.072e-01;-2.094e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
272;2.002e+00;1.045e+00;7.387e-01;-2.195e-02;7.072e-01;-2.102e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
273;2.012e+00;1.045e+00;7.387e-01;-2.203e-02;7.072e-01;-2.110e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
274;2.022e+00;1.044e+00;7.387e-01;-2.212e-02;7.072e-01;-2.117e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
275;2.032e+00;1.044e+00;7.387e-01;-2.220e-02;7.072e-01;-2.125e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
276;2.042e+00;1.044e+00;7.387e-01;-2.228e-02;7.072e-01;-2.133e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
277;2.052e+00;1.044e+00;7.387e-01;-2.236e-02;7.073e-01;-2.141e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
278;2.062e+00;1.044e+00;7.387e-01;-2.244e-02;7.073e-01;-2.148e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
279;2.072e+00;1.044e+00;7.387e-01;-2.252e-02;7.073e-01;-2.156e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
280;2.082e+00;1.044e+00;7.387e-01;-2.260e-02;7.073e-01;-2.164e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
281;2.092e+00;1.044e+00;7.387e-01;-2.267e-02;7.073e-01;-2.171e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
282;2.102e+00;1.044e+00;7.387e-01;-2.275e-02;7.074e-01;-2.179e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
283;2.112e+00;1.044e+00;7.387e-01;-2.283e-02;7.074e-01;-2.186e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
284;2.122e+00;1.044e+00;7.387e-01;-2.291e-02;7.074e-01;-2.194e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
285;2.132e+00;1.044e+00;7.387e-01;-2.298e-02;7.074e-01;-2.201e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
286;2.142e+00;1.044e+00;7.387e-01;-2.306e-02;7.074e-01;-2.208e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
287;2.152e+00;1.044e+00;7.387e-01;-2.314e-02;7.074e-01;-2.216e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
288;2.162e+00;1.044e+00;7.387e-01;-2.321e-02;7.075e-01;-2.223e-02;1.043e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
289;2.172e+00;1.044e+00;7.387e-01;-2.329e-02;7.075e-01;-2.230e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
290;2.182e+00;1.044e+00;7.387e-01;-2.336e-02;7.075e-01;-2.237e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
291;2.192e+00;1.044e+00;7.387e-01;-2.344e-02;7.075e-01;-2.245e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
292;2.202e+00;1.044e+00;7.387e-01;-2.351e-02;7.075e-01;-2.252e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
293;2.212e+00;1.044e+00;7.387e-01;-2.358e-02;7.076e-01;-2.259e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
294;2.222e+00;1.044e+00;7.387e-01;-2.366e-02;7.076e-01;-2.266e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
295;2.232e+00;1.044e+00;7.387e-01;-2.373e-02;7.076e-01;-2.273e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
296;2.242e+00;1.044e+00;7.387e-01;-2.380e-02;7.076e-01;-2.280e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
297;2.252e+00;1.044e+00;7.387e-01;-2.387e-02;7.076e-01;-2.287e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
298;2.262e+00;1.044e+00;7.387e-01;-2.394e-02;7.076e-01;-2.294e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
299;2.272e+00;1.044e+00;7.387e-01;-2.402e-02;7.077e-01;-2.301e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
300;2.282e+00;1.044e+00;7.387e-01;-2.409e-02;7.077e-01;-2.307e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
301;2.292e+00;1.044e+00;7.387e-01;-2.416e-02;7.077e-01;-2.314e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
302;2.302e+00;1.044e+00;7.387e-01;-2.423e-02;7.077e-01;-2.321e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
303;2.312e+00;1.044e+00;7.387e-01;-2.430e-02;7.077e-01;-2.328e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
304;2.322e+00;1.044e+00;7.387e-01;-2.436e-02;7.077e-01;-2.334e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
305;2.332e+00;1.044e+00;7.387e-01;-2.443e-02;7.078e-01;-2.341e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
306;2.342e+00;1.044e+00;7.387e-01;-2.450e-02;7.078e-01;-2.347e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
307;2.352e+00;1.044e+00;7.387e-01;-2.457e-02;7.078e-01;-2.354e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
308;2.362e+00;1.044e+00;7.387e-01;-2.464e-02;7.078e-01;-2.361e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
309;2.372e+00;1.044e+00;7.387e-01;-2.470e-02;7.078e-01;-2.367e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
310;2.382e+00;1.044e+00;7.387e-01;-2.477e-02;7.078e-01;-2.374e-02;1.042e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
311;2.392e+00;1.044e+00;7.387e-01;-2.484e-02;7.078e-01;-2.380e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
312;2.402e+00;1.044e+00;7.387e-01;-2.490e-02;7.079e-01;-2.386e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
313;2.412e+00;1.044e+00;7.387e-01;-2.497e-02;7.079e-01;-2.393e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
314;2.422e+00;1.044e+00;7.387e-01;-2.503e-02;7.079e-01;-2.399e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
315;2.432e+00;1.043e+00;7.387e-01;-2.510e-02;7.079e-01;-2.405e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
316;2.442e+00;1.043e+00;7.387e-01;-2.516e-02;7.079e-01;-2.411e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
317;2.452e+00;1.043e+00;7.387e-01;-2.522e-02;7.079e-01;-2.417e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
318;2.462e+00;1.043e+00;7.387e-01;-2.529e-02;7.080e-01;-2.423e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
319;2.472e+00;1.043e+00;7.387e-01;-2.535e-02;7.080e-01;-2.430e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
320;2.482e+00;1.043e+00;7.387e-01;-2.541e-02;7.080e-01;-2.436e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
321;2.492e+00;1.043e+00;7.387e-01;-2.547e-02;7.080e-01;-2.441e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
322;2.502e+00;1.043e+00;7.387e-01;-2.553e-02;7.080e-01;-2.447e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
323;2.512e+00;1.043e+00;7.387e-01;-2.560e-02;7.080e-01;-2.453e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
324;2.522e+00;1.043e+00;7.387e-01;-2.566e-02;7.080e-01;-2.459e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
325;2.532e+00;1.043e+00;7.387e-01;-2.572e-02;7.081e-01;-2.465e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
326;2.542e+00;1.043e+00;7.387e-01;-2.578e-02;7.081e-01;-2.471e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
327;2.552e+00;1.043e+00;7.387e-01;-2.584e-02;7.081e-01;-2.477e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
328;2.562e+00;1.043e+00;7.387e-01;-2.590e-02;7.081e-01;-2.482e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
329;2.572e+00;1.043e+00;7.387e-01;-2.596e-02;7.081e-01;-2.488e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
330;2.582e+00;1.043e+00;7.387e-01;-2.601e-02;7.081e-01;-2.494e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
331;2.592e+00;1.043e+00;7.387e-01;-2.607e-02;7.081e-01;-2.499e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
332;2.602e+00;1.043e+00;7.387e-01;-2.613e-02;7.082e-01;-2.505e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
333;2.612e+00;1.043e+00;7.387e-01;-2.619e-02;7.082e-01;-2.511e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
334;2.622e+00;1.043e+00;7.387e-01;-2.624e-02;7.082e-01;-2.516e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
335;2.632e+00;1.043e+00;7.387e-01;-2.630e-02;7.082e-01;-2.521e-02;1.041e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
336;2.642e+00;1.043e+00;7.387e-01;-2.636e-02;7.082e-01;-2.527e-02;1.040e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
337;2.652e+00;1.043e+00;7.387e-01;-2.641e-02;7.082e-01;-2.532e-02;1.040e+00;1.000e+01;1.039e+00;1.000e+00;1.000e+00
