;time;BusPDR_BUS_Voltage;BusPDR_BUS_ActivePower;BusPDR_BUS_ReactivePower;BusPDR_BUS_ActiveCurrent;BusPDR_BUS_ReactiveCurrent;Wind_Turbine_GEN_MagnitudeControlledByAVRPu;StepUp_Xfmr_XFMR_Tap;Wind_Turbine_GEN_ActivePowerSetpointPu;Wind_Turbine_GEN_ReactivePowerSetpointPu
184;1.235e+00;1.051e+00;7.499e-01;-1.445e-03;7.138e-01;-1.376e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
185;1.245e+00;1.051e+00;7.499e-01;-1.444e-03;7.138e-01;-1.375e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
186;1.255e+00;1.051e+00;7.499e-01;-1.442e-03;7.138e-01;-1.372e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
187;1.265e+00;1.051e+00;7.499e-01;-1.440e-03;7.138e-01;-1.370e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
188;1.275e+00;1.051e+00;7.499e-01;-1.438e-03;7.138e-01;-1.369e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
189;1.285e+00;1.051e+00;7.499e-01;-1.436e-03;7.138e-01;-1.367e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
190;1.295e+00;1.051e+00;7.499e-01;-1.432e-03;7.138e-01;-1.364e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
191;1.305e+00;1.051e+00;7.499e-01;-1.430e-03;7.138e-01;-1.362e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
192;1.315e+00;1.051e+00;7.499e-01;-1.428e-03;7.138e-01;-1.360e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
193;1.325e+00;1.051e+00;7.499e-01;-1.426e-03;7.138e-01;-1.358e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
194;1.335e+00;1.051e+00;7.499e-01;-1.423e-03;7.138e-01;-1.355e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
195;1.345e+00;1.051e+00;7.499e-01;-1.421e-03;7.138e-01;-1.353e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
196;1.355e+00;1.051e+00;7.499e-01;-1.419e-03;7.138e-01;-1.351e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
197;1.365e+00;1.051e+00;7.499e-01;-1.416e-03;7.138e-01;-1.348e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
198;1.375e+00;1.051e+00;7.499e-01;-1.414e-03;7.138e-01;-1.346e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
199;1.385e+00;1.051e+00;7.499e-01;-1.411e-03;7.138e-01;-1.343e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
200;1.395e+00;1.051e+00;7.499e-01;-1.409e-03;7.138e-01;-1.341e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
201;1.405e+00;1.051e+00;7.499e-01;-1.406e-03;7.138e-01;-1.338e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
202;1.415e+00;1.051e+00;7.499e-01;-1.404e-03;7.138e-01;-1.336e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
203;1.425e+00;1.051e+00;7.499e-01;-1.402e-03;7.138e-01;-1.334e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
204;1.435e+00;1.051e+00;7.499e-01;-1.399e-03;7.138e-01;-1.331e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
205;1.445e+00;1.051e+00;7.499e-01;-1.395e-03;7.138e-01;-1.328e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
206;1.455e+00;1.051e+00;7.499e-01;-1.393e-03;7.138e-01;-1.326e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
207;1.465e+00;1.051e+00;7.499e-01;-1.390e-03;7.138e-01;-1.324e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
208;1.475e+00;1.051e+00;7.499e-01;-1.388e-03;7.138e-01;-1.322e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
209;1.485e+00;1.051e+00;7.499e-01;-1.385e-03;7.138e-01;-1.319e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
210;1.495e+00;1.051e+00;7.499e-01;-1.383e-03;7.138e-01;-1.316e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
211;1.505e+00;1.051e+00;7.499e-01;-1.381e-03;7.138e-01;-1.314e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
212;1.515e+00;1.051e+00;7.499e-01;-1.377e-03;7.138e-01;-1.311e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
213;1.525e+00;1.051e+00;7.499e-01;-1.374e-03;7.138e-01;-1.308e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
214;1.535e+00;1.051e+00;7.499e-01;-1.372e-03;7.138e-01;-1.306e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
215;1.545e+00;1.051e+00;7.499e-01;-1.369e-03;7.138e-01;-1.303e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
216;1.555e+00;1.051e+00;7.499e-01;-1.366e-03;7.138e-01;-1.300e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
217;1.565e+00;1.051e+00;7.499e-01;-1.364e-03;7.138e-01;-1.298e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
218;1.575e+00;1.051e+00;7.499e-01;-1.361e-03;7.138e-01;-1.295e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
219;1.585e+00;1.051e+00;7.499e-01;-1.357e-03;7.138e-01;-1.292e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
220;1.595e+00;1.051e+00;7.499e-01;-1.355e-03;7.138e-01;-1.290e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
221;1.605e+00;1.051e+00;7.499e-01;-1.352e-03;7.138e-01;-1.287e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
222;1.615e+00;1.051e+00;7.499e-01;-1.349e-03;7.138e-01;-1.284e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
223;1.625e+00;1.051e+00;7.499e-01;-1.347e-03;7.138e-01;-1.282e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
224;1.635e+00;1.051e+00;7.499e-01;-1.344e-03;7.138e-01;-1.279e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
225;1.645e+00;1.051e+00;7.499e-01;-1.341e-03;7.138e-01;-1.276e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
226;1.655e+00;1.051e+00;7.499e-01;-1.337e-03;7.138e-01;-1.273e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
227;1.665e+00;1.051e+00;7.499e-01;-1.334e-03;7.138e-01;-1.270e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
228;1.675e+00;1.051e+00;7.499e-01;-1.331e-03;7.138e-01;-1.267e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
229;1.685e+00;1.051e+00;7.499e-01;-1.329e-03;7.138e-01;-1.265e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
230;1.695e+00;1.051e+00;7.499e-01;-1.326e-03;7.138e-01;-1.262e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
231;1.705e+00;1.051e+00;7.499e-01;-1.323e-03;7.138e-01;-1.259e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
232;1.715e+00;1.051e+00;7.499e-01;-1.319e-03;7.138e-01;-1.256e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
233;1.725e+00;1.051e+00;7.499e-01;-1.316e-03;7.138e-01;-1.253e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
234;1.735e+00;1.051e+00;7.499e-01;-1.313e-03;7.138e-01;-1.250e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
235;1.745e+00;1.051e+00;7.499e-01;-1.310e-03;7.138e-01;-1.247e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
236;1.755e+00;1.051e+00;7.499e-01;-1.307e-03;7.138e-01;-1.244e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
237;1.765e+00;1.051e+00;7.499e-01;-1.304e-03;7.138e-01;-1.241e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
238;1.775e+00;1.051e+00;7.499e-01;-1.299e-03;7.138e-01;-1.237e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
239;1.785e+00;1.051e+00;7.499e-01;-1.297e-03;7.138e-01;-1.235e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
240;1.795e+00;1.051e+00;7.499e-01;-1.294e-03;7.138e-01;-1.232e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
241;1.805e+00;1.051e+00;7.499e-01;-1.291e-03;7.138e-01;-1.229e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
242;1.815e+00;1.051e+00;7.499e-01;-1.288e-03;7.138e-01;-1.226e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
243;1.825e+00;1.051e+00;7.499e-01;-1.284e-03;7.138e-01;-1.223e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
244;1.835e+00;1.051e+00;7.499e-01;-1.280e-03;7.138e-01;-1.219e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
245;1.845e+00;1.051e+00;7.499e-01;-1.277e-03;7.138e-01;-1.216e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
246;1.855e+00;1.051e+00;7.499e-01;-1.274e-03;7.138e-01;-1.213e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
247;1.865e+00;1.051e+00;7.499e-01;-1.272e-03;7.138e-01;-1.210e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
248;1.875e+00;1.051e+00;7.499e-01;-1.268e-03;7.138e-01;-1.207e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
249;1.885e+00;1.051e+00;7.499e-01;-1.264e-03;7.138e-01;-1.204e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
250;1.895e+00;1.051e+00;7.499e-01;-1.261e-03;7.138e-01;-1.201e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
251;1.905e+00;1.051e+00;7.499e-01;-1.257e-03;7.138e-01;-1.196e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
252;1.915e+00;1.051e+00;7.499e-01;-1.254e-03;7.138e-01;-1.193e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
253;1.925e+00;1.051e+00;7.499e-01;-1.251e-03;7.138e-01;-1.190e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
254;1.935e+00;1.051e+00;7.499e-01;-1.246e-03;7.138e-01;-1.186e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
255;1.945e+00;1.051e+00;7.499e-01;-1.244e-03;7.138e-01;-1.184e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
256;1.955e+00;1.051e+00;7.499e-01;-1.240e-03;7.138e-01;-1.180e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
257;1.965e+00;1.051e+00;7.499e-01;-1.237e-03;7.138e-01;-1.177e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
258;1.975e+00;1.051e+00;7.499e-01;-1.234e-03;7.138e-01;-1.174e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
259;1.985e+00;1.051e+00;7.499e-01;-1.229e-03;7.138e-01;-1.170e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
260;1.995e+00;1.051e+00;7.499e-01;-1.226e-03;7.138e-01;-1.167e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
261;2.005e+00;1.051e+00;7.499e-01;-1.222e-03;7.137e-01;-1.163e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
262;2.015e+00;1.051e+00;7.499e-01;-1.219e-03;7.137e-01;-1.160e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
263;2.025e+00;1.051e+00;7.499e-01;-1.216e-03;7.137e-01;-1.157e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
264;2.035e+00;1.051e+00;7.499e-01;-1.213e-03;7.137e-01;-1.154e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
265;2.045e+00;1.051e+00;7.499e-01;-1.208e-03;7.137e-01;-1.150e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
266;2.055e+00;1.051e+00;7.499e-01;-1.205e-03;7.137e-01;-1.147e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
267;2.065e+00;1.051e+00;7.499e-01;-1.201e-03;7.137e-01;-1.143e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
268;2.075e+00;1.051e+00;7.499e-01;-1.198e-03;7.137e-01;-1.140e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
269;2.085e+00;1.051e+00;7.499e-01;-1.194e-03;7.137e-01;-1.136e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
270;2.095e+00;1.051e+00;7.499e-01;-1.189e-03;7.137e-01;-1.132e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
271;2.105e+00;1.051e+00;7.499e-01;-1.187e-03;7.137e-01;-1.130e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
272;2.115e+00;1.051e+00;7.499e-01;-1.183e-03;7.137e-01;-1.126e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
273;2.125e+00;1.051e+00;7.499e-01;-1.180e-03;7.137e-01;-1.123e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
274;2.135e+00;1.051e+00;7.499e-01;-1.176e-03;7.137e-01;-1.119e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
275;2.145e+00;1.051e+00;7.499e-01;-1.171e-03;7.137e-01;-1.115e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
276;2.155e+00;1.051e+00;7.499e-01;-1.168e-03;7.137e-01;-1.112e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
277;2.165e+00;1.051e+00;7.499e-01;-1.164e-03;7.137e-01;-1.108e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
278;2.175e+00;1.051e+00;7.499e-01;-1.161e-03;7.137e-01;-1.105e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
279;2.185e+00;1.051e+00;7.499e-01;-1.158e-03;7.137e-01;-1.102e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
280;2.195e+00;1.051e+00;7.499e-01;-1.153e-03;7.137e-01;-1.098e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
281;2.205e+00;1.051e+00;7.499e-01;-1.149e-03;7.137e-01;-1.094e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
282;2.215e+00;1.051e+00;7.499e-01;-1.145e-03;7.137e-01;-1.090e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
283;2.225e+00;1.051e+00;7.499e-01;-1.142e-03;7.137e-01;-1.087e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
284;2.235e+00;1.051e+00;7.499e-01;-1.137e-03;7.137e-01;-1.083e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
285;2.245e+00;1.051e+00;7.499e-01;-1.133e-03;7.137e-01;-1.079e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
286;2.255e+00;1.051e+00;7.499e-01;-1.130e-03;7.137e-01;-1.075e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
287;2.265e+00;1.051e+00;7.499e-01;-1.127e-03;7.137e-01;-1.072e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
288;2.275e+00;1.051e+00;7.499e-01;-1.123e-03;7.137e-01;-1.068e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
289;2.285e+00;1.051e+00;7.499e-01;-1.118e-03;7.137e-01;-1.065e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
290;2.295e+00;1.051e+00;7.499e-01;-1.114e-03;7.137e-01;-1.060e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
291;2.305e+00;1.051e+00;7.499e-01;-1.110e-03;7.137e-01;-1.057e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
292;2.315e+00;1.051e+00;7.499e-01;-1.107e-03;7.137e-01;-1.054e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
293;2.325e+00;1.051e+00;7.499e-01;-1.103e-03;7.137e-01;-1.050e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
294;2.335e+00;1.051e+00;7.499e-01;-1.099e-03;7.137e-01;-1.046e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
295;2.345e+00;1.051e+00;7.499e-01;-1.095e-03;7.137e-01;-1.042e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
296;2.355e+00;1.051e+00;7.499e-01;-1.091e-03;7.137e-01;-1.039e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
297;2.365e+00;1.051e+00;7.499e-01;-1.087e-03;7.137e-01;-1.034e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
298;2.375e+00;1.051e+00;7.499e-01;-1.083e-03;7.137e-01;-1.031e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
299;2.385e+00;1.051e+00;7.499e-01;-1.078e-03;7.137e-01;-1.026e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
300;2.395e+00;1.051e+00;7.499e-01;-1.075e-03;7.137e-01;-1.023e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
301;2.405e+00;1.051e+00;7.499e-01;-1.071e-03;7.137e-01;-1.019e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
302;2.415e+00;1.051e+00;7.499e-01;-1.066e-03;7.137e-01;-1.015e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
303;2.425e+00;1.051e+00;7.499e-01;-1.063e-03;7.137e-01;-1.012e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
304;2.435e+00;1.051e+00;7.499e-01;-1.059e-03;7.137e-01;-1.008e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
305;2.445e+00;1.051e+00;7.499e-01;-1.055e-03;7.137e-01;-1.004e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
306;2.455e+00;1.051e+00;7.499e-01;-1.052e-03;7.137e-01;-1.001e-03;1.051e+00;1.000e+01;8.335e-01;1.401e-02
307;2.465e+00;1.051e+00;7.499e-01;-1.047e-03;7.137e-01;-9.970e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
308;2.475e+00;1.051e+00;7.499e-01;-1.043e-03;7.137e-01;-9.931e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
309;2.485e+00;1.051e+00;7.499e-01;-1.039e-03;7.137e-01;-9.891e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
310;2.495e+00;1.051e+00;7.499e-01;-1.035e-03;7.137e-01;-9.851e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
311;2.505e+00;1.051e+00;7.499e-01;-1.031e-03;7.137e-01;-9.811e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
312;2.515e+00;1.051e+00;7.499e-01;-1.026e-03;7.137e-01;-9.761e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
313;2.525e+00;1.051e+00;7.499e-01;-1.022e-03;7.137e-01;-9.729e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
314;2.535e+00;1.051e+00;7.499e-01;-1.018e-03;7.137e-01;-9.690e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
315;2.545e+00;1.051e+00;7.499e-01;-1.013e-03;7.137e-01;-9.646e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
316;2.555e+00;1.051e+00;7.499e-01;-1.009e-03;7.137e-01;-9.607e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
317;2.565e+00;1.051e+00;7.499e-01;-1.005e-03;7.137e-01;-9.567e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
318;2.575e+00;1.051e+00;7.499e-01;-1.001e-03;7.137e-01;-9.528e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
319;2.585e+00;1.051e+00;7.499e-01;-9.970e-04;7.137e-01;-9.489e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
320;2.595e+00;1.051e+00;7.499e-01;-9.934e-04;7.137e-01;-9.455e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
321;2.605e+00;1.051e+00;7.499e-01;-9.893e-04;7.137e-01;-9.416e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
322;2.615e+00;1.051e+00;7.499e-01;-9.852e-04;7.137e-01;-9.376e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
323;2.625e+00;1.051e+00;7.499e-01;-9.799e-04;7.137e-01;-9.327e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
324;2.635e+00;1.051e+00;7.499e-01;-9.758e-04;7.137e-01;-9.287e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
325;2.645e+00;1.051e+00;7.499e-01;-9.717e-04;7.137e-01;-9.248e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
326;2.655e+00;1.051e+00;7.499e-01;-9.683e-04;7.137e-01;-9.216e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
327;2.665e+00;1.051e+00;7.499e-01;-9.640e-04;7.137e-01;-9.175e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
328;2.675e+00;1.051e+00;7.499e-01;-9.599e-04;7.137e-01;-9.135e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
329;2.685e+00;1.051e+00;7.499e-01;-9.546e-04;7.137e-01;-9.086e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
330;2.695e+00;1.051e+00;7.499e-01;-9.502e-04;7.137e-01;-9.043e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
331;2.705e+00;1.051e+00;7.499e-01;-9.461e-04;7.137e-01;-9.004e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
332;2.715e+00;1.051e+00;7.499e-01;-9.427e-04;7.137e-01;-8.972e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
333;2.725e+00;1.051e+00;7.499e-01;-9.386e-04;7.137e-01;-8.933e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
334;2.735e+00;1.051e+00;7.499e-01;-9.331e-04;7.137e-01;-8.881e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
335;2.745e+00;1.051e+00;7.499e-01;-9.290e-04;7.137e-01;-8.842e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
336;2.755e+00;1.051e+00;7.499e-01;-9.249e-04;7.137e-01;-8.803e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
337;2.765e+00;1.051e+00;7.499e-01;-9.208e-04;7.137e-01;-8.763e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
338;2.775e+00;1.051e+00;7.499e-01;-9.167e-04;7.137e-01;-8.724e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
339;2.785e+00;1.051e+00;7.499e-01;-9.121e-04;7.137e-01;-8.681e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
340;2.795e+00;1.051e+00;7.499e-01;-9.080e-04;7.137e-01;-8.642e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
341;2.805e+00;1.051e+00;7.499e-01;-9.039e-04;7.137e-01;-8.603e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
342;2.815e+00;1.051e+00;7.499e-01;-8.987e-04;7.137e-01;-8.553e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
343;2.825e+00;1.051e+00;7.499e-01;-8.946e-04;7.137e-01;-8.514e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
344;2.835e+00;1.051e+00;7.499e-01;-8.903e-04;7.137e-01;-8.473e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
345;2.845e+00;1.051e+00;7.499e-01;-8.868e-04;7.137e-01;-8.440e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
346;2.855e+00;1.051e+00;7.499e-01;-8.813e-04;7.137e-01;-8.387e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
347;2.865e+00;1.051e+00;7.499e-01;-8.772e-04;7.137e-01;-8.348e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
348;2.875e+00;1.051e+00;7.499e-01;-8.731e-04;7.137e-01;-8.309e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
349;2.885e+00;1.051e+00;7.499e-01;-8.678e-04;7.137e-01;-8.259e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
350;2.895e+00;1.051e+00;7.499e-01;-8.637e-04;7.137e-01;-8.220e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
351;2.905e+00;1.051e+00;7.499e-01;-8.603e-04;7.136e-01;-8.187e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
352;2.915e+00;1.051e+00;7.499e-01;-8.550e-04;7.136e-01;-8.137e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
353;2.925e+00;1.051e+00;7.499e-01;-8.509e-04;7.136e-01;-8.098e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
354;2.935e+00;1.051e+00;7.499e-01;-8.468e-04;7.136e-01;-8.059e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
355;2.945e+00;1.051e+00;7.499e-01;-8.416e-04;7.136e-01;-8.009e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
356;2.955e+00;1.051e+00;7.499e-01;-8.375e-04;7.136e-01;-7.970e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
357;2.965e+00;1.051e+00;7.499e-01;-8.338e-04;7.136e-01;-7.936e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
358;2.975e+00;1.051e+00;7.499e-01;-8.286e-04;7.136e-01;-7.886e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
359;2.985e+00;1.051e+00;7.499e-01;-8.245e-04;7.136e-01;-7.847e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
360;2.995e+00;1.051e+00;7.499e-01;-8.204e-04;7.136e-01;-7.808e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
361;3.005e+00;1.051e+00;7.499e-01;-8.148e-04;7.136e-01;-7.755e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
362;3.015e+00;1.051e+00;7.499e-01;-8.107e-04;7.136e-01;-7.716e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
363;3.025e+00;1.051e+00;7.499e-01;-8.062e-04;7.136e-01;-7.672e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
364;3.035e+00;1.051e+00;7.499e-01;-8.021e-04;7.136e-01;-7.633e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
365;3.045e+00;1.051e+00;7.499e-01;-7.979e-04;7.136e-01;-7.594e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
366;3.055e+00;1.051e+00;7.499e-01;-7.927e-04;7.136e-01;-7.544e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
367;3.065e+00;1.051e+00;7.499e-01;-7.886e-04;7.136e-01;-7.505e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
368;3.075e+00;1.051e+00;7.499e-01;-7.834e-04;7.136e-01;-7.455e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
369;3.085e+00;1.051e+00;7.499e-01;-7.799e-04;7.136e-01;-7.422e-04;1.051e+00;1.000e+01;8.335e-01;1.401e-02
